villcode,county,district,village,agree_2025,disagree_2025,agree_2021,disagree_2021,agree_diff,disagree_diff,agree_pct_change,disagree_pct_change
66000180005,臺中市,大雅區,忠義里,1413,333,959.0,334.0,454.0,-1.0,47.340980187695514,-0.29940119760479045
66000170002,臺中市,潭子區,潭秀里,391,211,221.0,375.0,170.0,-164.0,76.92307692307693,-43.733333333333334
66000170003,臺中市,潭子區,潭北里,890,351,531.0,486.0,359.0,-135.0,67.60828625235405,-27.77777777777778
66000170001,臺中市,潭子區,潭陽里,3531,1501,1993.0,2323.0,1538.0,-822.0,77.17009533366783,-35.3852776582006
66000170004,臺中市,潭子區,福仁里,3943,1484,2170.0,2028.0,1773.0,-544.0,81.70506912442397,-26.82445759368836
66000170005,臺中市,潭子區,頭家里,1849,682,1151.0,1124.0,698.0,-442.0,60.64291920069505,-39.32384341637011
66000170014,臺中市,潭子區,頭家東里,1442,550,876.0,888.0,566.0,-338.0,64.61187214611871,-38.06306306306306
66000170015,臺中市,潭子區,家興里,2459,1004,1518.0,1379.0,941.0,-375.0,61.98945981554678,-27.19361856417694
66000170016,臺中市,潭子區,家福里,1643,676,1003.0,986.0,640.0,-310.0,63.808574277168496,-31.44016227180527
66000170006,臺中市,潭子區,甘蔗里,3338,1256,1931.0,1933.0,1407.0,-677.0,72.86380113930606,-35.023279875840664
66000170007,臺中市,潭子區,東寶里,3903,1783,2260.0,2743.0,1643.0,-960.0,72.69911504424779,-34.998177178271966
66000170008,臺中市,潭子區,大富里,1048,481,523.0,691.0,525.0,-210.0,100.38240917782026,-30.390738060781473
66000170009,臺中市,潭子區,大豐里,2171,919,1124.0,1432.0,1047.0,-513.0,93.14946619217082,-35.824022346368714
66000170010,臺中市,潭子區,栗林里,1743,775,884.0,1234.0,859.0,-459.0,97.17194570135746,-37.19611021069692
66000170011,臺中市,潭子區,嘉仁里,1307,594,642.0,965.0,665.0,-371.0,103.58255451713396,-38.44559585492228
66000170012,臺中市,潭子區,新田里,457,208,260.0,401.0,197.0,-193.0,75.76923076923077,-48.12967581047381
66000170013,臺中市,潭子區,聚興里,1306,545,726.0,843.0,580.0,-298.0,79.88980716253444,-35.34994068801898
66000060001,臺中市,西屯區,西安里,1302,334,1108.0,1154.0,194.0,-820.0,17.509025270758123,-71.05719237435008
66000060026,臺中市,西屯區,至善里,1099,297,1012.0,895.0,87.0,-598.0,8.596837944664031,-66.81564245810056
66000060024,臺中市,西屯區,西平里,1212,269,1181.0,778.0,31.0,-509.0,2.6248941574936495,-65.42416452442158
66000060002,臺中市,西屯區,西墩里,1385,422,1140.0,1293.0,245.0,-871.0,21.49122807017544,-67.36272235112142
66000060003,臺中市,西屯區,潮洋里,1372,353,1139.0,1136.0,233.0,-783.0,20.456540825285337,-68.92605633802818
66000060004,臺中市,西屯區,龍潭里,220,91,156.0,254.0,64.0,-163.0,41.02564102564102,-64.1732283464567
66000060005,臺中市,西屯區,惠來里,3510,740,3286.0,2914.0,224.0,-2174.0,6.816798539257456,-74.60535346602609
66000060006,臺中市,西屯區,上石里,1238,272,1013.0,959.0,225.0,-687.0,22.211253701875616,-71.6371220020855
66000060027,臺中市,西屯區,上安里,1310,306,1185.0,1114.0,125.0,-808.0,10.548523206751055,-72.5314183123878
66000060028,臺中市,西屯區,上德里,1025,259,1025.0,845.0,0.0,-586.0,0.0,-69.3491124260355
66000060007,臺中市,西屯區,逢甲里,1143,270,897.0,854.0,246.0,-584.0,27.424749163879596,-68.38407494145198
66000060029,臺中市,西屯區,逢福里,1436,303,1312.0,1121.0,124.0,-818.0,9.451219512195122,-72.97056199821587
66000060008,臺中市,西屯區,鵬程里,1031,92,1055.0,188.0,-24.0,-96.0,-2.2748815165876777,-51.06382978723404
66000060010,臺中市,西屯區,何厝里,718,181,628.0,724.0,90.0,-543.0,14.331210191082802,-75.0
66000060030,臺中市,西屯區,何明里,850,296,815.0,871.0,35.0,-575.0,4.294478527607362,-66.01607347876005
66000060025,臺中市,西屯區,何南里,1032,300,1027.0,938.0,5.0,-638.0,0.4868549172346641,-68.01705756929638
66000060031,臺中市,西屯區,何成里,1728,430,1520.0,1547.0,208.0,-1117.0,13.684210526315791,-72.20426632191338
66000060009,臺中市,西屯區,何安里,1191,362,1051.0,1145.0,140.0,-783.0,13.320647002854425,-68.38427947598254
66000060021,臺中市,西屯區,何仁里,1459,436,1286.0,1363.0,173.0,-927.0,13.452566096423016,-68.01173881144534
66000060022,臺中市,西屯區,何德里,917,200,766.0,802.0,151.0,-602.0,19.712793733681462,-75.06234413965088
66000060032,臺中市,西屯區,何福里,1000,309,916.0,1035.0,84.0,-726.0,9.170305676855897,-70.14492753623188
66000060023,臺中市,西屯區,何源里,1665,448,1509.0,1361.0,156.0,-913.0,10.337972166998012,-67.08302718589273
66000060011,臺中市,西屯區,大河里,865,356,767.0,1030.0,98.0,-674.0,12.777053455019557,-65.4368932038835
66000060012,臺中市,西屯區,大石里,870,59,866.0,156.0,4.0,-97.0,0.4618937644341801,-62.17948717948718
66000060013,臺中市,西屯區,大福里,790,187,764.0,594.0,26.0,-407.0,3.4031413612565444,-68.51851851851852
66000060014,臺中市,西屯區,大鵬里,1233,317,1106.0,888.0,127.0,-571.0,11.482820976491864,-64.3018018018018
66000060015,臺中市,西屯區,港尾里,1249,312,1023.0,1098.0,226.0,-786.0,22.09188660801564,-71.58469945355192
66000060016,臺中市,西屯區,廣福里,458,146,420.0,628.0,38.0,-482.0,9.047619047619047,-76.75159235668791
66000060017,臺中市,西屯區,林厝里,773,176,762.0,666.0,11.0,-490.0,1.4435695538057742,-73.57357357357357
66000060018,臺中市,西屯區,永安里,2869,655,2554.0,2433.0,315.0,-1778.0,12.333594361785433,-73.07850390464448
66000060019,臺中市,西屯區,福安里,804,189,695.0,653.0,109.0,-464.0,15.683453237410072,-71.05666156202145
66000060039,臺中市,西屯區,福雅里,1460,339,1298.0,1162.0,162.0,-823.0,12.480739599383666,-70.82616179001721
66000060038,臺中市,西屯區,福林里,1997,438,1869.0,1482.0,128.0,-1044.0,6.848582129481005,-70.44534412955466
66000060037,臺中市,西屯區,福瑞里,708,155,641.0,479.0,67.0,-324.0,10.452418096723868,-67.64091858037578
66000060036,臺中市,西屯區,福聯里,643,157,597.0,517.0,46.0,-360.0,7.705192629815745,-69.63249516441006
66000060033,臺中市,西屯區,福和里,785,263,698.0,1059.0,87.0,-796.0,12.464183381088825,-75.16525023607177
66000060034,臺中市,西屯區,福中里,729,168,680.0,693.0,49.0,-525.0,7.205882352941176,-75.75757575757575
66000060035,臺中市,西屯區,福恩里,1232,312,1209.0,1037.0,23.0,-725.0,1.902398676592225,-69.91321118611378
66000060020,臺中市,西屯區,協和里,1080,309,890.0,1042.0,190.0,-733.0,21.34831460674157,-70.34548944337811
66000070001,臺中市,南屯區,南屯里,1942,563,1830.0,1954.0,112.0,-1391.0,6.120218579234972,-71.18730808597749
66000070002,臺中市,南屯區,豐樂里,2758,778,2570.0,2648.0,188.0,-1870.0,7.315175097276265,-70.61933534743203
66000070003,臺中市,南屯區,楓樹里,1582,498,1306.0,1499.0,276.0,-1001.0,21.133231240428792,-66.77785190126751
66000070004,臺中市,南屯區,中和里,993,333,767.0,1094.0,226.0,-761.0,29.465449804432854,-69.56124314442414
66000070014,臺中市,南屯區,鎮平里,249,112,217.0,361.0,32.0,-249.0,14.746543778801843,-68.97506925207756
66000070005,臺中市,南屯區,春社里,1604,360,1286.0,1177.0,318.0,-817.0,24.72783825816485,-69.41376380628716
66000070006,臺中市,南屯區,春安里,974,180,261.0,231.0,713.0,-51.0,273.1800766283525,-22.07792207792208
66000070007,臺中市,南屯區,文山里,2560,689,2035.0,2241.0,525.0,-1552.0,25.7985257985258,-69.25479696564034
66000070023,臺中市,南屯區,寶山里,1140,311,1029.0,1028.0,111.0,-717.0,10.787172011661808,-69.74708171206225
66000070008,臺中市,南屯區,新生里,783,176,420.0,489.0,363.0,-313.0,86.42857142857143,-64.0081799591002
66000070009,臺中市,南屯區,永定里,1284,410,936.0,1199.0,348.0,-789.0,37.17948717948718,-65.80483736447039
66000070010,臺中市,南屯區,三厝里,1753,451,1534.0,1443.0,219.0,-992.0,14.276401564537158,-68.74566874566874
66000070025,臺中市,南屯區,三義里,1669,361,1597.0,1309.0,72.0,-948.0,4.508453350031308,-72.42169595110771
66000070024,臺中市,南屯區,三和里,2186,448,2101.0,1675.0,85.0,-1227.0,4.04569252736792,-73.25373134328358
66000070013,臺中市,南屯區,黎明里,1121,275,1147.0,804.0,-26.0,-529.0,-2.2667829119442024,-65.79601990049751
66000070011,臺中市,南屯區,溝墘里,1450,400,1353.0,1274.0,97.0,-874.0,7.169253510716925,-68.60282574568289
66000070021,臺中市,南屯區,大業里,1648,425,1557.0,1464.0,91.0,-1039.0,5.844572896596018,-70.96994535519126
66000070022,臺中市,南屯區,惠中里,1906,510,1718.0,1663.0,188.0,-1153.0,10.942956926658907,-69.3325315694528
66000070012,臺中市,南屯區,田心里,1592,488,1281.0,1469.0,311.0,-981.0,24.27790788446526,-66.78012253233491
66000070018,臺中市,南屯區,向心里,1207,307,1095.0,1067.0,112.0,-760.0,10.228310502283106,-71.22774133083412
66000070016,臺中市,南屯區,文心里,1018,242,896.0,825.0,122.0,-583.0,13.616071428571427,-70.66666666666667
66000070017,臺中市,南屯區,同心里,1152,290,1150.0,1088.0,2.0,-798.0,0.17391304347826086,-73.34558823529412
66000070015,臺中市,南屯區,大同里,1117,358,1069.0,1199.0,48.0,-841.0,4.490177736202058,-70.14178482068391
66000070020,臺中市,南屯區,大興里,1016,345,939.0,1056.0,77.0,-711.0,8.20021299254526,-67.32954545454545
66000070019,臺中市,南屯區,大誠里,945,298,805.0,832.0,140.0,-534.0,17.391304347826086,-64.1826923076923
66000080003,臺中市,北屯區,三光里,1855,452,1629.0,1404.0,226.0,-952.0,13.873542050337631,-67.80626780626781
66000080041,臺中市,北屯區,三和里,1458,383,1369.0,1110.0,89.0,-727.0,6.501095690284879,-65.49549549549549
66000080014,臺中市,北屯區,大坑里,478,134,420.0,487.0,58.0,-353.0,13.80952380952381,-72.48459958932239
66000080031,臺中市,北屯區,大德里,1321,288,1307.0,950.0,14.0,-662.0,1.0711553175210407,-69.6842105263158
66000080017,臺中市,北屯區,仁和里,1944,534,1812.0,1692.0,132.0,-1158.0,7.28476821192053,-68.43971631205675
66000080018,臺中市,北屯區,仁美里,2314,596,1995.0,2001.0,319.0,-1405.0,15.98997493734336,-70.21489255372315
66000080022,臺中市,北屯區,仁愛里,271,68,286.0,191.0,-15.0,-123.0,-5.244755244755245,-64.3979057591623
66000080008,臺中市,北屯區,水景里,3352,876,2867.0,3037.0,485.0,-2161.0,16.91663760027904,-71.15574580177807
66000080023,臺中市,北屯區,水湳里,1705,531,1523.0,1447.0,182.0,-916.0,11.950098489822718,-63.30338631651693
66000080002,臺中市,北屯區,北屯里,857,206,820.0,649.0,37.0,-443.0,4.512195121951219,-68.25885978428352
66000080034,臺中市,北屯區,北京里,674,209,687.0,766.0,-13.0,-557.0,-1.8922852983988356,-72.71540469973891
66000080001,臺中市,北屯區,北興里,819,234,721.0,701.0,98.0,-467.0,13.592233009708737,-66.61911554921541
66000080019,臺中市,北屯區,四民里,568,179,324.0,365.0,244.0,-186.0,75.30864197530865,-50.95890410958904
66000080035,臺中市,北屯區,平心里,1177,295,1063.0,956.0,114.0,-661.0,10.72436500470367,-69.14225941422593
66000080004,臺中市,北屯區,平田里,1380,331,1272.0,1125.0,108.0,-794.0,8.49056603773585,-70.57777777777777
66000080026,臺中市,北屯區,平安里,1219,385,1174.0,1177.0,45.0,-792.0,3.8330494037478706,-67.28971962616822
66000080005,臺中市,北屯區,平和里,1252,279,1146.0,947.0,106.0,-668.0,9.24956369982548,-70.53854276663147
66000080040,臺中市,北屯區,平昌里,1059,264,974.0,894.0,85.0,-630.0,8.726899383983573,-70.46979865771812
66000080038,臺中市,北屯區,平陽里,1117,280,1087.0,977.0,30.0,-697.0,2.7598896044158234,-71.34083930399181
66000080027,臺中市,北屯區,平順里,699,195,700.0,694.0,-1.0,-499.0,-0.14285714285714285,-71.90201729106627
66000080036,臺中市,北屯區,平福里,977,223,894.0,709.0,83.0,-486.0,9.284116331096197,-68.5472496473907
66000080028,臺中市,北屯區,平德里,1362,384,1355.0,1260.0,7.0,-876.0,0.5166051660516605,-69.52380952380952
66000080039,臺中市,北屯區,平興里,1645,428,1433.0,1298.0,212.0,-870.0,14.79413817166783,-67.02619414483821
66000080012,臺中市,北屯區,民政里,200,50,174.0,200.0,26.0,-150.0,14.942528735632186,-75.0
66000080015,臺中市,北屯區,民德里,205,58,163.0,193.0,42.0,-135.0,25.766871165644172,-69.94818652849742
66000080021,臺中市,北屯區,同榮里,1407,327,1247.0,1153.0,160.0,-826.0,12.830793905372895,-71.63920208152645
66000080020,臺中市,北屯區,后庄里,2791,523,2537.0,1785.0,254.0,-1262.0,10.011824990145842,-70.70028011204482
66000080010,臺中市,北屯區,和平里,2844,740,2329.0,2421.0,515.0,-1681.0,22.11249463288965,-69.43411813300288
66000080042,臺中市,北屯區,忠平里,1077,196,1008.0,695.0,69.0,-499.0,6.845238095238096,-71.79856115107913
66000080011,臺中市,北屯區,東山里,414,171,366.0,553.0,48.0,-382.0,13.114754098360656,-69.07775768535262
66000080006,臺中市,北屯區,東光里,1082,284,996.0,949.0,86.0,-665.0,8.634538152610443,-70.07376185458376
66000080029,臺中市,北屯區,松安里,1175,303,1025.0,1029.0,150.0,-726.0,14.634146341463413,-70.55393586005832
66000080016,臺中市,北屯區,松竹里,2146,453,2140.0,1731.0,6.0,-1278.0,0.2803738317757009,-73.83015597920277
66000080037,臺中市,北屯區,松和里,1451,401,1299.0,1179.0,152.0,-778.0,11.70130869899923,-65.98812553011027
66000080033,臺中市,北屯區,松勇里,1414,346,1181.0,1064.0,233.0,-718.0,19.729043183742593,-67.4812030075188
66000080030,臺中市,北屯區,松茂里,1382,318,1254.0,994.0,128.0,-676.0,10.207336523125997,-68.00804828973843
66000080032,臺中市,北屯區,松強里,1544,360,1385.0,1341.0,159.0,-981.0,11.48014440433213,-73.15436241610739
66000080009,臺中市,北屯區,軍功里,3014,836,2518.0,2913.0,496.0,-2077.0,19.698173153296267,-71.30106419498799
66000080024,臺中市,北屯區,陳平里,1209,282,1085.0,839.0,124.0,-557.0,11.428571428571429,-66.388557806913
66000080025,臺中市,北屯區,新平里,1157,217,999.0,747.0,158.0,-530.0,15.815815815815814,-70.95046854082999
66000080013,臺中市,北屯區,廍子里,4594,1008,2833.0,2619.0,1761.0,-1611.0,62.160254147546766,-61.512027491408936
66000080007,臺中市,北屯區,舊社里,3477,925,1467.0,1465.0,2010.0,-540.0,137.01431492842536,-36.86006825938566
66000050026,臺中市,北區,中正里,235,116,218.0,356.0,17.0,-240.0,7.79816513761468,-67.41573033707866
66000050027,臺中市,北區,六合里,334,146,260.0,414.0,74.0,-268.0,28.46153846153846,-64.73429951690821
66000050001,臺中市,北區,光大里,448,127,373.0,465.0,75.0,-338.0,20.10723860589812,-72.68817204301075
66000050002,臺中市,北區,文莊里,1002,214,1010.0,609.0,-8.0,-395.0,-0.7920792079207921,-64.86042692939245
66000050028,臺中市,北區,大湖里,339,122,323.0,494.0,16.0,-372.0,4.953560371517028,-75.30364372469636
66000050003,臺中市,北區,五常里,263,101,233.0,327.0,30.0,-226.0,12.875536480686694,-69.1131498470948
66000050029,臺中市,北區,錦平里,343,157,377.0,404.0,-34.0,-247.0,-9.018567639257293,-61.13861386138614
66000050005,臺中市,北區,新北里,339,116,373.0,402.0,-34.0,-286.0,-9.115281501340483,-71.14427860696517
66000050004,臺中市,北區,新興里,355,78,351.0,264.0,4.0,-186.0,1.1396011396011396,-70.45454545454545
66000050006,臺中市,北區,樂英里,878,93,887.0,265.0,-9.0,-172.0,-1.0146561443066515,-64.90566037735849
66000050007,臺中市,北區,錦村里,831,245,786.0,722.0,45.0,-477.0,5.7251908396946565,-66.06648199445983
66000050008,臺中市,北區,建成里,1358,372,1124.0,1177.0,234.0,-805.0,20.818505338078293,-68.39422259983007
66000050030,臺中市,北區,建德里,850,283,801.0,754.0,49.0,-471.0,6.117353308364544,-62.46684350132627
66000050009,臺中市,北區,錦洲里,849,217,807.0,644.0,42.0,-427.0,5.204460966542751,-66.30434782608695
66000050020,臺中市,北區,錦祥里,1403,316,1078.0,888.0,325.0,-572.0,30.14842300556586,-64.41441441441441
66000050010,臺中市,北區,金華里,712,159,640.0,536.0,72.0,-377.0,11.25,-70.33582089552239
66000050011,臺中市,北區,金龍里,1124,357,977.0,863.0,147.0,-506.0,15.046059365404298,-58.63267670915412
66000050012,臺中市,北區,邱厝里,515,149,510.0,485.0,5.0,-336.0,0.9803921568627451,-69.27835051546391
66000050013,臺中市,北區,建興里,1246,419,1182.0,1270.0,64.0,-851.0,5.414551607445008,-67.00787401574803
66000050014,臺中市,北區,頂厝里,990,257,990.0,879.0,0.0,-622.0,0.0,-70.76222980659841
66000050031,臺中市,北區,崇德里,787,234,713.0,725.0,74.0,-491.0,10.37868162692847,-67.72413793103448
66000050015,臺中市,北區,賴厝里,974,244,972.0,744.0,2.0,-500.0,0.205761316872428,-67.20430107526882
66000050036,臺中市,北區,賴福里,917,309,953.0,879.0,-36.0,-570.0,-3.777544596012592,-64.84641638225256
66000050025,臺中市,北區,賴興里,985,244,940.0,705.0,45.0,-461.0,4.787234042553192,-65.39007092198581
66000050032,臺中市,北區,賴旺里,910,235,858.0,792.0,52.0,-557.0,6.0606060606060606,-70.32828282828282
66000050024,臺中市,北區,賴明里,963,248,867.0,711.0,96.0,-463.0,11.072664359861593,-65.11954992967651
66000050035,臺中市,北區,梅川里,735,212,714.0,684.0,21.0,-472.0,2.941176470588235,-69.00584795321637
66000050016,臺中市,北區,賴村里,1006,379,889.0,1040.0,117.0,-661.0,13.160854893138357,-63.55769230769231
66000050017,臺中市,北區,育德里,905,264,849.0,809.0,56.0,-545.0,6.595995288574794,-67.36711990111249
66000050018,臺中市,北區,淡溝里,1182,390,1102.0,1156.0,80.0,-766.0,7.259528130671507,-66.26297577854672
66000050021,臺中市,北區,健行里,1580,530,1398.0,1649.0,182.0,-1119.0,13.01859799713877,-67.85930867192238
66000050022,臺中市,北區,明德里,1256,346,1136.0,1186.0,120.0,-840.0,10.56338028169014,-70.82630691399663
66000050033,臺中市,北區,明新里,682,202,603.0,558.0,79.0,-356.0,13.101160862354892,-63.799283154121866
66000050023,臺中市,北區,長青里,1360,391,1271.0,1297.0,89.0,-906.0,7.002360346184107,-69.85350809560525
66000050034,臺中市,北區,立人里,883,236,847.0,702.0,36.0,-466.0,4.250295159386068,-66.38176638176638
66000050019,臺中市,北區,中達里,567,205,557.0,580.0,10.0,-375.0,1.7953321364452424,-64.65517241379311
66000040003,臺中市,西區,三民里,352,144,415.0,388.0,-63.0,-244.0,-15.180722891566264,-62.88659793814433
66000040002,臺中市,西區,利民里,343,91,349.0,273.0,-6.0,-182.0,-1.7191977077363898,-66.66666666666666
66000040001,臺中市,西區,民生里,362,126,390.0,409.0,-28.0,-283.0,-7.179487179487179,-69.19315403422983
66000040005,臺中市,西區,廣民里,301,97,299.0,310.0,2.0,-213.0,0.6688963210702341,-68.70967741935485
66000040006,臺中市,西區,平和里,428,125,415.0,392.0,13.0,-267.0,3.132530120481928,-68.11224489795919
